2125680	Contrairement à lui, son fils est grand.	2269391	Na rozdíl od něj, je jeho syn velký.
2144628	Est-ce que Tom a aidé sa mère hier ?	3308933	Jestlipak včera Tom pomohl své matce?
2144628	Est-ce que Tom a aidé sa mère hier ?	3308935	Pomohl Tom včera své matce?
2155590	Il neige à Paris.	2155657	Sněží v Paříži.
2194331	Ils se sont approchés.	3308928	Přirostli si k srdci.
2307714	Qu'avons-nous à perdre ?	3308923	Co můžeme ztratit?
2309360	Bien chers frères et sœurs !	2309399	Drazí bratři a sestry!
2348330	Nous pouvons voyager dans le temps. Et nous le faisons à la vitesse incroyable d’une seconde par seconde.	1138549	Můžeme cestovat v čase. A děláme to pozoruhodnou rychlostí vteřinu za vteřinou.
2381520	Où se trouvent mes bureaux ?	2091063	Kde je má kancelář?
2381522	Il me tarde les congés.	1618774	Moc se těším na dovolenou.
2381523	Regarder de jolies images lui procure beaucoup de plaisir.	2090561	Dívat se na krásné obrázky ji dělá velkou radost.
2381537	Le professeur enseigne le tchèque.	873657	Profesor učí český jazyk.
2381557	J'ai oublié de fermer à clé la réserve.	1742956	Zapomněl jsem zamknout sklad.
2381647	Est-ce vrai selon vous ?	1497990	Podle vás je to pravda?
2381659	Où est-ce que vous avez si bien appris le tchèque ?	871504	Kde jste se naučil tak dobře česky?
2381669	Excusez-moi, je suis étranger et je ne parle pas beaucoup tchèque.	871512	Promiňte, jsem cizinec a neumím moc česky.
2381676	Je suis étranger et je ne parle pas beaucoup tchèque. Parlez lentement s'il vous plait.	871535	Já jsem cizinec a neumím moc česky. Mluvte prosím pomalu.
2381678	Le bébé a ouvert la bouche.	1324615	Miminko otevřelo pusu.
2383390	J'ai perdu ma lampe-torche.	3308927	Ztratil jsem svojí baterku.
2535703	Est-ce un étalon ou une jument ?	2594226	Je to hřebec, nebo klisna?
2661280	Ils vivent.	2659228	Žijí.
2661282	Ils sont vivants.	2659231	Jsou na živu.
2661283	Elles sont vivantes.	2659231	Jsou na živu.
2707397	Je suis gay.	1059992	Jsem gay.
2740364	Tom a un grand talent pour la répartition des tâches.	3308922	Tom je velmi dobrý v přidělování úkolů.
2765187	Elle me semble cruelle.	2268328	Mě se zdá být krutá.
2765189	Elle me paraît cruelle.	2268328	Mě se zdá být krutá.
3574508	J'ai un fils.	3574517	Mám jednoho syna.
3693014	Combien de temps êtes-vous restés à Boston ?	3691017	Jak dlouho jste byli v Bostonu?
3693016	Il existe encore des gens qui ne savent pas lire.	3691014	Stále existují lidé, kteří neumějí číst.
3693045	Il y a du nouveau ?	3691000	Je něco nového?
3693047	C'est un bon dictionnaire.	3690993	To je dobrý slovník.
3695519	Le prix de la liberté est une constante vigilance.	3695286	Cena za svobodu je neustálá ostražitost.
3695546	Il est peu probable qu'il ait fait ses devoirs lui-même.	3695284	Je sporné, zda své domácí úkoly vypracoval sám.
3706912	Le livre est nouveau.	3305821	Ta kniha je nová.
134873	Mon père est maintenant à l'hôpital.	3068367	Můj otec je teď v nemocnici.
763496	Je ne sais pas quand elle reviendra.	3753111	Nevím, v kolik bude zpátky.
2758440	Tallinn est la capitale de l'Estonie.	3547309	Tallinn je hlavní město Estonska.
6393	Je suis désolé pour ce malentendu.	3864459	Lituji své chyby.
6705	Je suis prêt.	3864465	Jsem hotov.
6722	Je suis allergique au pollen.	3864467	Jsem alergický na pyl.
6725	Je suis libre.	3864468	Jsem svobodný.
2319978	Pourquoi buvez-vous autant ?	3891428	Proč tak chlastáš?
2254166	Il évita ses yeux.	3928440	Odvrátil oči.
1910658	C'est elle qui l'a suggéré.	3962100	To je ta, co to nabídla.
3658575	Il y a plein d'eau.	3962139	Tady je hodně vody.
3207971	Vous devriez déjà pouvoir comprendre.	3963324	Už máte být schopen to pochopit.
2129368	Vous aimerez ce jeu.	3963468	Tato hra se vám bude líbit.
2388278	Je n'ai jamais pensé que tu avais vraiment fait ça.	3963535	Nikdy jsem nemyslel, že jsi to opravdu udělal.
2100698	Tu n'accepteras pas les cadeaux.	3964114	Ty nepřijímáš dárky.
3982510	Je vois sa maison.	3315640	Vidím jeho dům.
549142	Le chat dort sur la table.	2659024	Kočka spí na stole.
666073	Elle a apporté des pommes, des oranges, et ainsi de suite.	4084891	Přinesla jablka, pomeranče a tak podobně.
397571	Et maintenant ?	4084895	A co teď?
4084928	Et encore une chose.	4084926	A ještě něco.
4084939	Alors je suis parti.	4084940	A tak jsem odešel.
4084952	Il n'arrêtait pas d'écrire.	4084950	Psal a psal.
4084967	Il n'est pas venu malgré sa promesse.	4084963	Slíbil mi to, a stejně nepřišel.
4084973	Il regarderait sans le voir.	4084971	Díval se, a neviděl ho.
4084984	Il aime la montagne.	4084982	Má rád hory.
2070841	Nous avions faim.	4086837	Máme hlad.
1337620	Thomas n'a pas répondu à la question de Marie.	1796577	Tom neodpověděl na Maryinu otázku.
1337617	Thomas ne répondit pas à la question de Marie.	1796577	Tom neodpověděl na Maryinu otázku.
518333	J'aime la voir se déshabiller.	1639131	Rád sleduji, když se svléká.
2342859	Ma mère a coupé le gâteau.	4159536	Moje matka rozkrájela koláč.
1337284	Ça a l'air très tentant.	4159539	To zní velmi lákavě.
1337241	Elle promit de l'épouser.	4159541	Slíbila, že se za něj provdá.
1337237	Elle le traite souvent de tous les noms.	4159544	Ona mu často nadává.
1337189	Ça va se rafraîchir ce soir.	4159549	Dnes v noci se ochladí.
2159722	Je pensais que vous étiez un ami.	4235959	Myslel jsem, že jsi přítel.
354787	Elle a dix enfants.	4244794	Má deset dětí.
3446573	Combien de temps dois-je attendre pour le prochain bus ?	3064693	Jak dlouho musím čekat na příští autobus?
1903121	C'est ton problème, pas le mien.	1881386	To je tvůj problém, ne můj.
1543789	L'immeuble a sept étages.	4270763	Budova je vysoká sedm pater.
2169111	Tom a besoin de nouvelles chaussures.	4270809	Tom potřebuje nové boty.
437497	Un pour tous, tous pour un.	3238796	Jeden za všechny, všichni za jednoho.
1883862	Barack Obama est chrétien.	4286143	Barack Obama je křesťan.
470434	C'est mon école.	1700653	To je moje škole.
7895	Je n'ai pas le temps de lire des livres.	3511384	Nemám čas číst knihy.
3057386	Le prix est élevé.	4407013	Cena je vysoká.
1330312	Demain est mon anniversaire.	4412575	Zítra mám narozeniny.
2592176	Les anniversaires sont importants.	2605100	Narozeniny jsou důležité.
985620	Aujourd'hui c'est mon anniversaire.	3971596	Dneska mám narozeniny.
2840638	Aujourd'hui, c'est mon anniversaire.	3971596	Dneska mám narozeniny.
831538	Demain, c'est mon anniversaire.	4412575	Zítra mám narozeniny.
3222439	L'évolution n'est pas une opinion, c'est un fait.	4180133	Evoluce není názor, je to fakt.
1288203	C'est illégal !	4424398	To je nezákonné!
2076735	Vous perdrez du temps.	4434149	Ztratíte čas.
2076712	Tu perdras du temps.	4434146	Ztratíš čas.
6458	Faux.	4434727	Špatně.
815091	Un de mes amis te connaît.	1680696	Jeden z mých přátel tě zná.
2103839	« Pourquoi ? » - « Pourquoi pas ? »	4445000	„Proč?“ — „Proč ne?“
4468576	Je sais jongler avec quatre balles.	4427171	Umím žonglovat se čtyřmi míčky.
4468577	Tu dors avec des lunettes ?	4427162	Ty spíš s brýlemi?
4468580	Ces femmes me plaisaient.	3524418	Ty ženy se mi líbily.
4468581	C'est ton pénis ?	3518409	To je tvůj penis?
4468582	Quel pénis est à toi ?	3518410	Který penis je tvůj?
4442884	J'ai un éléphant.	4469531	Mám slona.
1018898	Jacob joue au polo.	4470582	Jakub hraje pólo.
478797	Il nous a demandé de l'aider.	1501558	Požádal nás o pomoc.
1737714	Quel bordel !	4477472	To je ale bordel!
1194879	Le chat a deux oreilles.	4480584	Kočka má dvě uši.
1242262	Un chat a deux oreilles.	4480584	Kočka má dvě uši.
2565719	Je sais tout ce que je dois savoir.	3498222	Vím vše, co potřebuji vědět.
355079	Je ne parle pas bien l'anglais, bien que je l'aie étudié six ans à l'école.	4556406	Nemluvím anglicky dobře, ačkoliv jsem se angličtinu učil šest let ve škole.
379728	J'aime le chocolat.	3577243	Mám ráda čokoládu.
180403	J'y penserai.	1702039	Promyslím si to.
4115376	Je pense avoir vu un elfe dans la forêt.	4615783	Myslím, že jsem v lese zahlédl elfa.
1589097	Ça va être douloureux.	2466021	To bude bolestivé.
592243	Si tu as besoin d'un dictionnaire, je te prêterai mon vieux.	3512848	Jestli potřebuješ slovník, půjčím ti můj starý.
4642895	Ça coûte très cher.	4642881	Je to velmi drahé.
12852	Donne-moi cinq jetons, s'il te plaît.	4643122	Dej mi prosím pět žetonů.
7928	J'ai un ami qui est pilote.	1756508	Mám přítele, který je pilotem.
2109624	La capitale de la Hongrie est Budapest.	3547323	Hlavní město Maďarska je Budapešť.
2109624	La capitale de la Hongrie est Budapest.	4286182	Hlavním městem Maďarska je Budapešť.
1692713	Marie vient d'une bonne famille.	4703405	Marie je z dobré rodiny.
2031212	Je pense qu'il est trop jeune.	4703457	Myslím, že je příliš mladá.
2031212	Je pense qu'il est trop jeune.	4703459	Myslím, že je příliš mladý.
1598949	Le pain est brun.	4706208	Chléb je hnědý.
2725909	J'ai quelques suggestions.	4706840	Mám pár návrhů.
1368736	Elle n'est jamais sortie avec lui.	4719413	Nikdy s ním neměla schůzku.
1368736	Elle n'est jamais sortie avec lui.	4719414	Nikdy s ním nešla na rande.
3232	T'es vraiment pas bête.	4745010	Ty fakt nejseš hloupej.
2341928	Tout le monde rit, à part lui.	4761683	Všichni, kromě něj, se zasmáli.
4780366	Qui a peur du loup ne va pas au bois.	4780354	Kdo se bojí, nesmí do lesa.
180250	L'entrée de la bibliothèque est libre.	3867587	Vstup do knihovny je zdarma.
2114306	L'Italie n'est pas la Grèce.	4995670	Itálie není Řecko.
5019521	Ce soir, elle n'avait rien à manger, et ses enfants n'avaient plus la force de crier, ils se taisaient quand je suis arrivé.	5019531	Ten večer neměla nic k jídlu a její děti už neměly sílu plakat. Zmlkly, když jsem přišel.
5019519	Il y a trois jours, elle a vendu ses cheveux, les plus beaux que j'aie jamais vus.	5019535	Před třemi dny prodala své vlasy, nejkrásnější jaké jsem kdy viděl.
5019514	Ce garçon est joueur, et je ne sais ce qu'il aime le mieux des femmes ou du vin.	5019539	Tenhle chlapec je hráč a nevím, zda má raději ženy či víno.
5018886	Voilà ce qui s’appelle un jeune homme bien élevé.	5019542	Hle, tomu se říká dobře vychovaný mladík.
5017568	Tom est aveugle.	5019543	Tom je slepý.
5017564	Ils aiment les pommes.	3577297	Mají rádi jablka.
5017552	Personne ne comprend.	5019547	Nikdo nerozumí.
2922999	Ils buvaient.	5019548	Pili.
5015725	Tu parles de lui beaucoup trop.	5019549	Příliš o něm mluvíš.
5015721	Je suis originaire de Saitama.	5019551	Pocházím ze Saitamy.
5015708	Tom économise de l'argent pour un voyage en Australie.	5019553	Tom šetří na cestu do Austrálie.
5015609	Elle avait alors dix-neuf ans.	5019556	Bylo jí tedy devatenáct.
5015598	Ils sont conscients de leurs erreurs.	5019557	Jsou si vědomi svých chyb.
5014506	Vous n'avez pas très bonne mine. Vous êtes malade ?	5019559	Nevypadáte dobře. Jste nemocný?
5014456	Ne rien jeter par la fenêtre.	5019562	Neházet nic z okna.
5014411	La santé commence par un bon sommeil.	5019567	Zdraví začíná dobrým spánkem.
5014391	Tu dois attendre.	5019568	Musíš počkat.
5014389	Toutes les femmes sont belles.	5019570	Všechny ženy jsou krásné.
5014332	Tom travaille avec nous.	5019572	Tom pracuje s námi.
5014195	La grandeur d’une nation et ses progrès moraux peuvent être jugés par la manière dont ses animaux sont traités.	5019573	Velikost národa a jeho morální pokrok mohou být posuzovány podle způsobu, jakým zachází se zvířaty.
5014141	La règle d'or de la conduite est la tolérance mutuelle, car nous ne penserons jamais tous de la même façon, nous ne verrons qu'une partie de la vérité et sous des angles différents.	5019582	Zlatým pravidlem chování je vzájemná tolerance, protože nikdy nebudeme myslet stejně, nikdy neuvidíme více než část pravdy a i tu z různých úhlů.
5013857	Ça fait mal.	1816134	To bolí.
5013847	Tom ne doit pas être bien loin.	5019585	Tom nemůže být daleko.
5013844	Les abeilles disparaissent.	5019587	Včely zmizely.
5013831	Tom a été tué à Boston.	5019588	Tom byl zabit v Bostonu.
5013828	Tom a essayé de sauver Mary.	5019590	Tom se pokusil Mary zachránit.
5013823	C'est un gros projet.	5019591	Je to velký projekt.
5013819	C'est un gros problème.	5019592	Je to velký problém.
5013821	C'est un bon système.	5019593	Je to dobrý systém.
5013426	Les États-Unis comptent utiliser des organisations terroristes sur-médiatisées comme al-Qaïda et Daech pour déstabiliser la Russie et la Chine.	5019611	Spojené Státy plánují použít medializované teroristické organizace, jako je al-Qajda a Daech, k destabilizaci Ruska a Číny.
3440278	J'adore l'amour.	4469486	Miluji lásku.
397612	Là où l'on brûle les livres, on finit aussi par brûler des hommes.	5284099	Tam kde se pálí knihy, posléze se upalují lidé.
1805413	Quel est ton poète préféré ?	5059325	Kdo je tvůj oblíbený básník?
5361177	Tom a reçu un hamster pour Noël.	5345220	Tom dostal k Vánocům křečka.
5361184	Ma sœur a eu plus de cadeaux de Noël que moi.	5345199	Moje sestra dostala víc vánočních dárků než já.
5361188	Ann m'a donné ce cadeau.	5345167	Ann mi dala tento dárek.
478738	Mon père travaille à l'usine.	5345137	Můj otec pracuje v továrně.
5361199	Le requin baleine est le plus grand requin du monde.	5345097	Žralok velrybí je největší žralok na světě.
5361205	J'ai vu un loup, un renard et un lapin.	5345080	Viděl jsem vlka, lišku a králíka.
5361208	Je n'ai aucune expérience.	5345054	Nemám žádné zkušenosti.
5361210	Je veux un couteau.	5345027	Chci nůž.
5362342	J'ai du savon dans les yeux.	5344943	Mám mýdlo v očích.
5364773	L'herbe est verte.	5302334	Tráva je zelená.
5364774	Le soleil est jaune.	5302311	Slunce je žluté.
748635	Pourquoi la neige est-elle blanche ?	5295862	Proč je sníh bílý?
810254	C'est le dernier train.	5250558	To je poslední vlak.
5364788	Décembre est le dernier mois de l'année.	5250529	Prosinec je poslední měsíc roku.
5368623	Hier, il a neigé toute la journée.	4418060	Včera celý den sněžilo.
5270839	Le chat a dormi sur la table.	5383506	Kočka spala na stole.
4472231	C'est un garçon.	5124476	To je kluk.
3635	Il fait froid.	5124457	Je zima.
129197	Dis-moi le nom du neuvième mois.	5382563	Řekni mi jméno devátého měsíce.
3660986	Elle est plus jeune que sa fille.	5377736	Ona je mladší než jeho dcera.
839821	Je vois des larmes dans tes yeux.	5376863	Vidím slzy ve tvých očích.
5391914	Ils l'ont écorché vif.	5345102	Zaživa ho stáhli z kůže.
5391920	Quel est la différence entre le loup et le chien ?	5345081	Jaký je rozdíl mezi vlkem a psem?
532490	Il est devenu aveugle.	4940638	Oslepl.
626278	Elle me connaît.	4927560	Ona mě zná.
5391183	C'est l'une de nos spécialités.	5391937	Je to jedna z našich specialit.
5391274	J'ai visité Boston trois fois.	5391942	Navštívil jsem Boston třikrát.
5391274	J'ai visité Boston trois fois.	5391943	Navštívila jsem Boston třikrát.
5391947	Le soleil brille le jour et la lune la nuit.	5378090	Slunce svítí ve dne, měsíc v noci.
5391949	N'ayez pas peur de faire des fautes lorsque vous parlez anglais.	5378075	Nebojte se dělat chyby, když mluvíte anglicky.
5391951	Ton amitié est très importante pour moi.	5359599	Tvoje přátelství je pro mě hodně důležité.
5391953	Tom travaille dans une usine de pâtes.	5345150	Tom pracuje v továrně na těstoviny.
5391955	Ils ont décidé de fermer cette usine.	5345147	Rozhodli se tu továrnu zavřít.
5391956	Cette usine fabrique des jouets.	5345135	Ta továrna vyrábí hračky.
2201800	Je bricolais.	5392991	Mi slojdis.
4579521	Je suis ici.	5400977	Já jsem tady.
5402145	On se verra demain.	5009266	Uvidíme se zítra.
5402148	Ce livre était neuf.	5009262	Ta kniha byla nová.
8288	Il faisait chaud hier.	5009255	Včera bylo teplo.
5402155	Ce ne sont pas mes idées.	4998711	To nejsou moje nápady.
5404520	En voulez-vous encore ?	4409999	Chcete ještě?
130211	Sa maison est en vente.	458523	Jeho dům je na prodej.
1575066	L'auto est bleue.	5422202	Automobil je modrý.
1394722	La voiture est bleue.	5422202	Automobil je modrý.
1575066	L'auto est bleue.	5422201	Auto je modré.
1394722	La voiture est bleue.	5422201	Auto je modré.
1196734	Le patient n'avait pas de fièvre.	4257319	Pacient neměl horečku.
5451854	Où puis-je le trouver ?	5438761	Kde ho mohu najít?
652164	Cette table est lourde.	5422270	Ten stůl je těžký.
2772635	La table est verte.	5422252	Stůl je zelený.
5451867	Tom a acheté un cadeau pour sa fille.	5345190	Tom koupil své dceři dárek.
595036	Je préfère l'anglais.	5432338	Upřednostňuji angličtinu.
595036	Je préfère l'anglais.	5432335	Dávám přednost angličtině.
